row,produto,ean,preco_7_dias,preco_14_dias,preco_21_dias,preco_28_dias,status,revisao_visual,observacao,source,source_page,image_url,title_found,optimized_path,optimized_bytes,original_width,original_height,processed_at
4622,PALITO PARANA 200UN,7896080900018,1.31,1.32,1.33,1.33,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/palito-parana-rolicos-200un-81346,https://destro.fbitsstatic.net/img/p/palito-parana-rolicos-200un-81346/267901.jpg?w=900&h=900&v=202501231555&qs=ignore,Palito Paraná Roliços 200UN,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896080900018.webp,43512,900,900,2026-07-06T12:41:25
4623,PALITO UNHA INOX MERHEJE PROF UN,7896075707226,15.67,15.8,15.86,15.92,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/palito-merheje-profissional-inox-78522,https://destro.fbitsstatic.net/img/p/palito-merheje-profissional-inox-78522/265077-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Palito Merheje Profissional Inox,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896075707226.webp,28306,900,900,2026-07-06T12:41:26
4624,PALITO UNHA STA CLARA CHANFRADO 3UN 0286,7897169202863,3.46,3.49,3.5,3.52,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/palito-de-madeira-para-unhas-santa-clara-chanfrado-286-3-unidades-78634,https://destro.fbitsstatic.net/img/p/palito-de-madeira-para-unhas-santa-clara-chanfrado-286-3-unidades-78634/265189-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Palito de Madeira Para Unhas Santa Clara Chanfrado 286 3 Unidades,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7897169202863.webp,15058,900,900,2026-07-06T12:41:26
4625,PALITO UNHA STA CLARA MARFIM 3UN 0172,7897169201729,3.28,3.31,3.32,3.33,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/palito-para-unhas-santa-clara-madeira-marfim-172-3-unidades-78635,https://destro.fbitsstatic.net/img/p/palito-para-unhas-santa-clara-madeira-marfim-172-3-unidades-78635/265190-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Palito para Unhas Santa Clara Madeira Marfim 172 3 Unidades,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7897169201729.webp,5612,900,900,2026-07-06T12:41:27
4626,PALITOS MANICURE MARCO BONI 6UN,7896025500433,2.36,2.38,2.39,2.4,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/palitos-para-manicure-marco-boni-6-unidades-81122,https://destro.fbitsstatic.net/img/p/palitos-para-manicure-marco-boni-6-unidades-81122/267677.jpg?w=900&h=900&v=202501231555&qs=ignore,Palitos para Manicure Marco Boni 6 Unidades,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896025500433.webp,15890,900,900,2026-07-06T12:41:28
4627,PALMITO CH JOAO E MARIA PUPUNHA PIC 300g,7898043368002,8.32,8.39,8.42,8.45,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/palmito-pupunha-chacara-joao-e-maria-picado-300g-90870,https://destro.fbitsstatic.net/img/p/palmito-pupunha-chacara-joao-e-maria-picado-300g-90870/277868.jpg?w=900&h=900&v=202509111122&qs=ignore,Palmito Pupunha Chácara João e Maria Picado 300g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898043368002.webp,30738,900,900,2026-07-06T12:41:29
4628,PALMITO CH JOAO E MARIA PUPUNHA RD 300g,7898043368019,10.5,10.58,10.63,10.67,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/palmito-pupunha-chacara-joao-e-maria-rodela-300g-90871,https://destro.fbitsstatic.net/img/p/palmito-pupunha-chacara-joao-e-maria-rodela-300g-90871/277869.jpg?w=900&h=900&v=202509111122&qs=ignore,Palmito Pupunha Chácara João e Maria Rodela 300g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898043368019.webp,28582,900,900,2026-07-06T12:41:29
4629,PALMITO CH JOAO E MARIA PUPUNHA TOL 300g,7898043367999,15.41,15.53,15.59,15.66,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/palmito-pupunha-chacara-joao-e-maria-tolete-300g-90869,https://destro.fbitsstatic.net/img/p/palmito-pupunha-chacara-joao-e-maria-tolete-300g-90869/277867.jpg?w=900&h=900&v=202509111122&qs=ignore,Palmito Pupunha Chácara João e Maria Tolete 300g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898043367999.webp,28516,900,900,2026-07-06T12:41:30
4630,PALMITO JUREIA P REAL PICADO 300g,7896348210576,8.98,9.05,9.09,9.12,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/palmito-jureia-picado-palmeira-real-300g-81387,https://destro.fbitsstatic.net/img/p/palmito-jureia-picado-palmeira-real-300g-81387/267942.jpg?w=900&h=900&v=202501231555&qs=ignore,Palmito Juréia Picado Palmeira Real 300g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896348210576.webp,36028,900,900,2026-07-06T12:41:32
4631,PALMITO JUREIA P REAL RODELA 300g,7896348207903,9.94,10.02,10.06,10.1,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/palmito-palmeira-real-jureia-rodela-300g-82383,https://destro.fbitsstatic.net/img/p/palmito-palmeira-real-jureia-rodela-300g-82383/268938.jpg?w=900&h=900&v=202501231555&qs=ignore,Palmito Palmeira Real Juréia Rodela 300g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896348207903.webp,35720,900,900,2026-07-06T12:41:33
4632,PALMITO UNIECO ACAI INTEIRO 180g,7898623450103,11.27,11.36,11.41,11.45,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/palmito-unieco-de-acaizeiro-inteiro-180g-85280,https://destro.fbitsstatic.net/img/p/palmito-unieco-de-acaizeiro-inteiro-180g-85280/271844.jpg?w=900&h=900&v=202501231555&qs=ignore,Palmito Unieco de Açaizeiro Inteiro 180g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898623450103.webp,21460,900,900,2026-07-06T12:41:32
4633,PALMITO UNIECO ACAI INTEIRO 300g,7898623450110,15.64,15.77,15.83,15.89,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/palmito-unieco-de-acaizeiro-inteiro-300g-85211,https://destro.fbitsstatic.net/img/p/palmito-unieco-de-acaizeiro-inteiro-300g-85211/271775.jpg?w=900&h=900&v=202501231555&qs=ignore,Palmito Unieco de Açaizeiro Inteiro 300g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898623450110.webp,20070,900,900,2026-07-06T12:41:33
4634,PALMITO UNIECO PUPUNHA INTEIRO 300g,7898623450240,15.64,15.77,15.83,15.89,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/palmito-unieco-pupunha-inteiro-300g-86613,https://destro.fbitsstatic.net/img/p/palmito-unieco-pupunha-inteiro-300g-86613/273610.jpg?w=900&h=900&v=202501231555&qs=ignore,Palmito Unieco Pupunha Inteiro 300g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898623450240.webp,31232,900,900,2026-07-06T12:41:34
4635,PALMITO UNIECO PUPUNHA PICADO 270g,7898623450127,7.69,7.75,7.78,7.81,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/palmito-unieco-pupunha-picado-270g-86596,https://destro.fbitsstatic.net/img/p/palmito-unieco-pupunha-picado-270g-86596/273593.jpg?w=900&h=900&v=202501231555&qs=ignore,Palmito Unieco Pupunha Picado 270g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898623450127.webp,32086,900,900,2026-07-06T12:41:35
4636,PALMITO UNIECO PUPUNHA RODELA 300g,7898623450158,9.27,9.34,9.38,9.42,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/palmito-unieco-pupunha-rodela-300g-86595,https://destro.fbitsstatic.net/img/p/palmito-unieco-pupunha-rodela-300g-86595/273592.jpg?w=900&h=900&v=202501231555&qs=ignore,Palmito Unieco Pupunha Rodela 300g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898623450158.webp,24156,900,900,2026-07-06T12:41:35
4637,"PANELA PRESSAO CLOCK ECO POLIDA 4,5l",7896075034674,112.61,113.51,113.96,114.41,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/panela-de-pressao-clock-eco-polida-4-5l-91212,https://destro.fbitsstatic.net/img/p/panela-de-pressao-clock-eco-polida-4-5l-91212/278210.jpg?w=900&h=900&v=202510171022&qs=ignore,"Panela de Pressão Clock Eco Polida 4,5L",C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896075034674.webp,14368,900,900,2026-07-06T12:41:36
4638,PANELA PRESSAO CLOCK POLIDA 3l,7896075036951,121.08,122.05,122.53,123.02,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/panela-de-pressao-clock-original-polida-3l-91209,https://destro.fbitsstatic.net/img/p/panela-de-pressao-clock-original-polida-3l-91209/278207.jpg?w=900&h=900&v=202604141545&qs=ignore,Panela de Pressão Clock Original Polida 3L,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896075036951.webp,12946,900,900,2026-07-06T12:41:37
4639,"PANELA PRESSAO CLOCK POLIDA 4,5l",7896075036968,126.96,127.98,128.48,128.99,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/panela-de-pressao-clock-eco-polida-4-5l-91212,https://destro.fbitsstatic.net/img/p/panela-de-pressao-clock-eco-polida-4-5l-91212/278210.jpg?w=900&h=900&v=202510171022&qs=ignore,"Panela de Pressão Clock Eco Polida 4,5L",C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896075036968.webp,14368,900,900,2026-07-06T12:41:37
4640,PANELA PRESSAO CLOCK POLIDA 7l,7896075036975,177.56,178.98,179.69,180.4,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/panela-de-pressao-clock-original-polida-7l-91211,https://destro.fbitsstatic.net/img/p/panela-de-pressao-clock-original-polida-7l-91211/278209.jpg?w=900&h=900&v=202604141545&qs=ignore,Panela de Pressão Clock Original Polida 7L,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896075036975.webp,13246,900,900,2026-07-06T12:41:38
4641,PANETONE FESTTONE 400g CHOCOLATE,7896438150300,10.81,10.9,10.94,10.98,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/panettone-de-chocolate-festtone-400g-80899,https://destro.fbitsstatic.net/img/p/panettone-de-chocolate-festtone-400g-80899/267454.jpg?w=900&h=900&v=202501231555&qs=ignore,Panettone De Chocolate Festtone 400g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896438150300.webp,86930,900,900,2026-07-06T12:41:40
4642,PANO ESFREBOM M USO AZUL 5UN,7896001049055,5.59,5.63,5.66,5.68,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/pano-multiuso-esfrebom-azul-almofada-5un-87528,https://destro.fbitsstatic.net/img/p/pano-multiuso-esfrebom-azul-almofada-5un-87528/274525.jpg?w=900&h=900&v=202501231555&qs=ignore,Pano Multiuso Esfrebom Azul Almofada 5Un,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896001049055.webp,41208,900,900,2026-07-06T12:41:40
4643,PANO M USO ESFREBOM EVOLUTION ROLO 52UN,7896001049918,12.27,12.37,12.42,12.47,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/pano-reutilizavel-esfrebom-evolution-em-rolo-52un-87094,https://destro.fbitsstatic.net/img/p/pano-reutilizavel-esfrebom-evolution-em-rolo-52un-87094/274091-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Pano Reutilizável Esfrebom Evolution Em Rolo 52Un,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896001049918.webp,35152,900,900,2026-07-06T12:41:40
4644,"PANO M USO PERFEX 5UN, ROSA",7896090101368,6.22,6.27,6.29,6.32,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/pano-multiuso-perfex-rosa-5-unidades-74562,https://destro.fbitsstatic.net/img/p/pano-multiuso-perfex-rosa-5-unidades-74562/261112-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Pano Multiuso Perfex Rosa 5 unidades,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896090101368.webp,70520,900,900,2026-07-06T12:41:41
4645,"PANO M USO WISH 5UN, AZUL",7896021622979,5.28,5.32,5.34,5.36,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/pano-wish-multiuso-azul-5un-86232,https://destro.fbitsstatic.net/img/p/pano-wish-multiuso-azul-5un-86232/273229.jpg?w=900&h=900&v=202501231555&qs=ignore,Pano Wish Multiuso Azul 5Un,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896021622979.webp,55778,900,900,2026-07-06T12:41:42
4646,PANO MICROFIBRA NETZ 40X47cm,7898043366084,7.06,7.12,7.14,7.17,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/pano-micro-fibra-netz-40x47-84995,https://destro.fbitsstatic.net/img/p/pano-micro-fibra-netz-40x47-84995/271559.jpg?w=900&h=900&v=202501231555&qs=ignore,Pano Micro Fibra Netz 40x47,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898043366084.webp,135076,900,900,2026-07-06T12:41:42
4647,PANO SCOTT DURAMAX 58FL AZUL,7891172523311,9.99,10.07,10.11,10.15,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/pano-scott-duramax-reutilizavel-em-rolo-58-panos-86839,https://destro.fbitsstatic.net/img/p/pano-scott-duramax-reutilizavel-em-rolo-58-panos-86839/273836.jpg?w=900&h=900&v=202501231555&qs=ignore,Pano Scott Duramax Reutilizável Em Rolo 58 Panos,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891172523311.webp,46046,900,900,2026-07-06T12:41:43
4648,PANO SCOTT DURAMAX 58FL BRANCO,7891172523328,11.16,11.25,11.29,11.34,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/pano-reutilizavel-scott-duramax-branco-58-folhas-86480,https://destro.fbitsstatic.net/img/p/pano-reutilizavel-scott-duramax-branco-58-folhas-86480/273477.jpg?w=900&h=900&v=202501231555&qs=ignore,Pano Reutilizável Scott Duramax Branco 58 Folhas,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891172523328.webp,44524,900,900,2026-07-06T12:41:43
4649,PANO TOALEX ROLO 21X20cm,7896021626533,10.98,11.07,11.11,11.16,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/pano-multiuso-toalex-ions-de-prata-rolo-44un-87987,https://destro.fbitsstatic.net/img/p/pano-multiuso-toalex-ions-de-prata-rolo-44un-87987/274985.jpg?w=900&h=900&v=202501231555&qs=ignore,Pano Multiuso Toalex Íons de Prata Rolo 44Un,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896021626533.webp,46798,900,900,2026-07-06T12:41:44
4650,PANO UMED COPERALCOOL BF 35UN CLASSICO,7896090700141,16.19,16.32,16.38,16.45,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/pano-umedecido-coperalcool-bacfree-classico-35-unidades-77540,https://destro.fbitsstatic.net/img/p/pano-umedecido-coperalcool-bacfree-classico-35-unidades-77540/264094.jpg?w=900&h=900&v=202501231555&qs=ignore,Pano Umedecido Coperalcool Bacfree Clássico 35 unidades,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896090700141.webp,30760,900,900,2026-07-06T12:41:44
4651,PAO VISCONTI TRADICIONAL 400g,7891962051338,4.28,4.31,4.33,4.35,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/pao-visconti-tradicional-400g-80942,https://destro.fbitsstatic.net/img/p/pao-visconti-tradicional-400g-80942/267497-1.jpg?w=900&h=900&v=202606011844&qs=ignore,Pão Visconti Tradicional 400g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891962051338.webp,27198,900,900,2026-07-06T12:41:45
4652,PAPEL CHAMEQUINHO A4 100FL SORTIDO,7891173024916,7.45,7.51,7.54,7.57,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/papel-sulfite-chamequinho-branco-a4-75g-100fl-70206,https://destro.fbitsstatic.net/img/p/papel-sulfite-chamequinho-branco-a4-75g-100fl-70206/256742.jpg?w=900&h=900&v=202511140840&qs=ignore,Papel Sulfite Chamequinho Branco A4 75g 100Fl,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891173024916.webp,34028,900,900,2026-07-06T12:41:46
4653,PAPEL CHAMEQUINHO BRANCO A4 100FL,7891173021793,5.81,5.86,5.88,5.9,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/papel-sulfite-chamequinho-branco-a4-75g-100fl-70206,https://destro.fbitsstatic.net/img/p/papel-sulfite-chamequinho-branco-a4-75g-100fl-70206/256742.jpg?w=900&h=900&v=202511140840&qs=ignore,Papel Sulfite Chamequinho Branco A4 75g 100Fl,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891173021793.webp,34028,900,900,2026-07-06T12:41:46
4654,PAPEL CHAMEX A4 75g 500FL,7891173023001,26.55,26.76,26.87,26.97,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/papel-sulfite-chamex-a4-75g-500-folhas-5-unidades-77340,https://destro.fbitsstatic.net/img/p/papel-sulfite-chamex-a4-75g-500-folhas-5-unidades-77340/263894.jpg?w=900&h=900&v=202511140840&qs=ignore,Papel Sulfite Chamex A4 75g 500 Folhas 5 Unidades,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891173023001.webp,27088,900,900,2026-07-06T12:41:47
4655,PAPEL CHAMEX OFFICE A4 300FL,7891173024978,16.89,17.03,17.09,17.16,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/papel-sulfite-chamex-a4-office-300-folhas-77698,https://destro.fbitsstatic.net/img/p/papel-sulfite-chamex-a4-office-300-folhas-77698/264252.jpg?w=900&h=900&v=202511140840&qs=ignore,Papel Sulfite Chamex A4 Office 300 Folhas,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891173024978.webp,27158,900,900,2026-07-06T12:41:47
4656,PAPEL HIG COMFY FD 20m 12UN NEUTRO,7908782500257,9.69,9.77,9.81,9.85,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/papel-higienico-comfy-folha-dupla-neutro-20m-12un-90364,https://destro.fbitsstatic.net/img/p/papel-higienico-comfy-folha-dupla-neutro-20m-12un-90364/277362.jpg?w=900&h=900&v=202505271414&qs=ignore,Papel Higiênico Comfy Folha Dupla Neutro 20m 12Un,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7908782500257.webp,42374,900,900,2026-07-06T12:41:48
4657,PAPEL HIG COTTON FD 30M L12P11,7896301802923,16.25,16.38,16.45,16.51,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/papel-higienico-cotton-folha-dupla-leve12pague11-80811,https://destro.fbitsstatic.net/img/p/papel-higienico-cotton-folha-dupla-leve12pague11-80811/267366.jpg?w=900&h=900&v=202501231555&qs=ignore,Papel Higiênico Cotton Folha Dupla Leve12Pague11,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896301802923.webp,57302,900,900,2026-07-06T12:41:49
4658,PAPEL HIG DELUXE FD 20M L12P11,7896914011217,11.15,11.24,11.28,11.33,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/papel-higienico-deluxe-folha-dupla-20m-leve-12-pague-11-80518,https://destro.fbitsstatic.net/img/p/papel-higienico-deluxe-folha-dupla-20m-leve-12-pague-11-80518/267073.jpg?w=900&h=900&v=202501231555&qs=ignore,Papel Higiênico Deluxe Folha Dupla 20m Leve 12 Pague 11,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896914011217.webp,47810,900,900,2026-07-06T12:41:49
4659,PAPEL HIG DUETTO FD 20m 12UN NEUTRO,7896026801478,11.05,11.14,11.18,11.23,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/papel-higienico-duetto-folha-dupla-neutro-20m-12un-88135,https://destro.fbitsstatic.net/img/p/papel-higienico-duetto-folha-dupla-neutro-20m-12un-88135/275133.jpg?w=900&h=900&v=202501231555&qs=ignore,Papel Higiênico Duetto Folha Dupla Neutro 20m 12Un,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896026801478.webp,52618,900,900,2026-07-06T12:41:50
4660,PAPEL HIG DUETTO FD 30m 16UN NEUTRO,7896026800631,22.79,22.97,23.06,23.15,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/papel-higienico-duetto-folha-dupla-neutro-30m-leve-16-pague-15-70746,https://destro.fbitsstatic.net/img/p/papel-higienico-duetto-folha-dupla-neutro-30m-leve-16-pague-15-70746/257282.jpg?w=900&h=900&v=202501231555&qs=ignore,Papel Higiênico Duetto Folha Dupla Neutro 30m Leve 16 Pague 15,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896026800631.webp,32748,900,900,2026-07-06T12:41:52
4661,PAPEL HIG DUETTO FD 30m 4UN NEUTRO,7896026850148,6.09,6.14,6.16,6.19,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/papel-higienico-duetto-folha-dupla-neutro-30m-4-unidades-71035,https://destro.fbitsstatic.net/img/p/papel-higienico-duetto-folha-dupla-neutro-30m-4-unidades-71035/257571-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Papel Higiênico Duetto Folha Dupla Neutro 30m 4 Unidades,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896026850148.webp,71646,900,900,2026-07-06T12:41:52
